item_id,timestamp,target
industry_a,2020-01-01,21.342557
industry_a,2020-01-02,21.572558
industry_a,2020-01-03,21.87318079
industry_a,2020-01-04,21.3611405
industry_a,2020-01-05,21.40847459
industry_a,2020-01-06,21.90885847
industry_a,2020-01-07,20.47141598
industry_a,2020-01-08,19.24491345
industry_a,2020-01-09,18.36332719
industry_a,2020-01-10,19.336475
industry_a,2020-01-11,18.71677961
industry_a,2020-01-12,18.46301017
industry_a,2020-01-13,17.71232141
industry_a,2020-01-14,17.01671648
industry_a,2020-01-15,17.51002131
industry_a,2020-01-16,17.85002719
industry_a,2020-01-17,18.27536123
industry_a,2020-01-18,18.26219247
industry_a,2020-01-19,18.08335847
industry_a,2020-01-20,18.48839779
industry_a,2020-01-21,16.13858238
industry_a,2020-01-22,15.71394811
industry_a,2020-01-23,13.44733933
industry_a,2020-01-24,13.17717435
industry_a,2020-01-25,14.21134183
industry_a,2020-01-26,13.09982973
industry_a,2020-01-27,12.91568981
industry_a,2020-01-28,13.0995971
industry_a,2020-01-29,13.75864359
industry_a,2020-01-30,14.33786622
industry_a,2020-01-31,15.28260749
industry_a,2020-02-01,16.15285238
industry_a,2020-02-02,16.65019068
industry_a,2020-02-03,18.20403523
industry_a,2020-02-04,19.3026909
industry_a,2020-02-05,16.99368055
industry_a,2020-02-06,15.83286717
industry_a,2020-02-07,17.0051096
industry_a,2020-02-08,17.50705762
industry_a,2020-02-09,18.39010898
industry_a,2020-02-10,18.84199751
industry_a,2020-02-11,18.88067993
industry_a,2020-02-12,18.21783159
industry_a,2020-02-13,19.35683391
industry_a,2020-02-14,20.17161585
industry_a,2020-02-15,18.47229818
industry_a,2020-02-16,18.7539983
industry_a,2020-02-17,19.25756221
industry_a,2020-02-18,19.98181251
industry_a,2020-02-19,19.55709416
industry_a,2020-02-20,20.33720447
industry_a,2020-02-21,18.83640964
industry_a,2020-02-22,19.57289317
industry_a,2020-02-23,19.22102175
industry_a,2020-02-24,19.85715065
industry_a,2020-02-25,18.67944782
industry_a,2020-02-26,18.70868619
industry_a,2020-02-27,19.39322903
industry_a,2020-02-28,19.72309574
industry_a,2020-02-29,21.27957803
industry_a,2020-03-01,21.50324748
industry_a,2020-03-02,23.51333281
industry_a,2020-03-03,23.03558711
industry_a,2020-03-04,24.46088678
industry_a,2020-03-05,24.72941651
industry_a,2020-03-06,24.41158108
industry_a,2020-03-07,26.15903501
industry_a,2020-03-08,26.91197836
industry_a,2020-03-09,27.2481632
industry_a,2020-03-10,24.66038055
industry_a,2020-03-11,24.15411677
industry_a,2020-03-12,24.30846799
industry_a,2020-03-13,23.95166997
industry_a,2020-03-14,23.40446759
industry_a,2020-03-15,25.94087638
industry_a,2020-03-16,26.54136485
industry_a,2020-03-17,25.44727059
industry_a,2020-03-18,25.41423317
industry_a,2020-03-19,25.88724117
industry_a,2020-03-20,24.71415206
industry_a,2020-03-21,24.81013106
industry_a,2020-03-22,22.88994418
industry_a,2020-03-23,22.93469384
industry_a,2020-03-24,22.30935203
industry_a,2020-03-25,22.96631974
industry_a,2020-03-26,24.9102138
industry_a,2020-03-27,25.67296429
industry_a,2020-03-28,25.88055213
industry_a,2020-03-29,27.72697454
industry_a,2020-03-30,27.14892421
industry_a,2020-03-31,26.9152737
industry_a,2020-04-01,28.36699778
industry_a,2020-04-02,29.36222255
industry_a,2020-04-03,28.56126865
industry_a,2020-04-04,29.2834313
industry_a,2020-04-05,28.75740254
industry_a,2020-04-06,27.42572563
industry_a,2020-04-07,25.99859504
industry_a,2020-04-08,25.94821719
industry_a,2020-04-09,26.79669535
industry_a,2020-04-10,26.42699829
industry_a,2020-04-11,25.27437519
industry_a,2020-04-12,25.18623576
industry_a,2020-04-13,26.12215713
industry_a,2020-04-14,25.6816465
industry_a,2020-04-15,25.1493599
industry_a,2020-04-16,23.17074971
industry_a,2020-04-17,23.77437348
industry_a,2020-04-18,23.26641358
industry_a,2020-04-19,22.5435977
industry_a,2020-04-20,21.65231334
industry_a,2020-04-21,21.58207101
industry_a,2020-04-22,20.82402042
industry_a,2020-04-23,19.50924236
industry_a,2020-04-24,18.33778096
industry_a,2020-04-25,18.74389578
industry_a,2020-04-26,19.09596506
industry_a,2020-04-27,19.5545501
industry_a,2020-04-28,21.19175188
industry_a,2020-04-29,20.67740944
industry_a,2020-04-30,21.13258023
industry_a,2020-05-01,21.94586136
industry_a,2020-05-02,21.63906492
industry_a,2020-05-03,22.97181763
industry_a,2020-05-04,23.43684989
industry_a,2020-05-05,24.25267124
industry_a,2020-05-06,24.49925471
industry_a,2020-05-07,24.99183359
industry_a,2020-05-08,24.54123382
industry_a,2020-05-09,26.52768048
industry_a,2020-05-10,27.91621672
industry_a,2020-05-11,27.13815293
industry_a,2020-05-12,28.78782386
industry_a,2020-05-13,29.07924019
industry_a,2020-05-14,29.78226643
industry_a,2020-05-15,30.52753701
industry_a,2020-05-16,31.39478564
industry_a,2020-05-17,30.63924955
industry_a,2020-05-18,32.44002462
industry_a,2020-05-19,31.85444015
industry_a,2020-05-20,31.88214645
industry_a,2020-05-21,30.77101256
industry_a,2020-05-22,30.59680385
industry_a,2020-05-23,32.47710813
industry_a,2020-05-24,32.57958678
industry_a,2020-05-25,31.42728319
industry_a,2020-05-26,30.52113645
industry_a,2020-05-27,30.720129
industry_a,2020-05-28,31.52835961
industry_a,2020-05-29,33.47214555
industry_a,2020-05-30,33.19504119
industry_a,2020-05-31,34.41590125
industry_a,2020-06-01,34.38933414
industry_a,2020-06-02,32.84541143
industry_a,2020-06-03,34.35795976
industry_a,2020-06-04,34.24827175
industry_a,2020-06-05,34.46149071
industry_a,2020-06-06,36.04592069
industry_a,2020-06-07,35.57088876
industry_a,2020-06-08,35.37865912
industry_a,2020-06-09,35.78907703
industry_a,2020-06-10,35.43589478
industry_a,2020-06-11,35.53109774
industry_a,2020-06-12,37.01506309
industry_a,2020-06-13,37.82293052
industry_a,2020-06-14,39.13313681
industry_a,2020-06-15,40.79298173
industry_a,2020-06-16,40.94191294
industry_a,2020-06-17,41.10067716
industry_a,2020-06-18,42.13597383
industry_a,2020-06-19,42.44381287
industry_a,2020-06-20,41.83931751
industry_a,2020-06-21,41.8743891
industry_a,2020-06-22,42.41503765
industry_a,2020-06-23,41.53690288
industry_a,2020-06-24,40.91483069
industry_a,2020-06-25,40.85482132
industry_a,2020-06-26,41.73809378
industry_a,2020-06-27,40.66795429
industry_a,2020-06-28,41.52908945
industry_a,2020-06-29,43.01914349
industry_a,2020-06-30,42.03349028
industry_a,2020-07-01,43.46556265
industry_a,2020-07-02,44.99492599
industry_a,2020-07-03,44.52395801
industry_a,2020-07-04,44.05212088
industry_a,2020-07-05,43.63611255
industry_a,2020-07-06,43.24090574
industry_a,2020-07-07,43.03797775
industry_a,2020-07-08,41.3617767
industry_a,2020-07-09,42.05547932
industry_a,2020-07-10,43.26093223
industry_a,2020-07-11,42.53343471
industry_a,2020-07-12,42.35159245
industry_a,2020-07-13,42.32667126
industry_a,2020-07-14,41.12384191
industry_a,2020-07-15,42.18663003
industry_a,2020-07-16,40.81621179
industry_a,2020-07-17,39.22401837
industry_a,2020-07-18,38.00961647
industry_a,2020-07-19,37.19603717
industry_a,2020-07-20,37.71476817
industry_a,2020-07-21,40.24434263
industry_a,2020-07-22,40.01833599
industry_a,2020-07-23,41.03882655
industry_a,2020-07-24,42.70304318
industry_a,2020-07-25,41.94507182
industry_a,2020-07-26,42.84438436
industry_a,2020-07-27,42.83654737
industry_a,2020-07-28,42.80297581
industry_a,2020-07-29,41.74497251
industry_a,2020-07-30,43.11139989
industry_a,2020-07-31,44.45097633
industry_a,2020-08-01,44.81173955
industry_a,2020-08-02,45.77866205
industry_a,2020-08-03,46.50196579
industry_a,2020-08-04,45.45832642
industry_a,2020-08-05,45.56127033
industry_a,2020-08-06,46.94882491
industry_a,2020-08-07,47.64820709
industry_a,2020-08-08,47.91347866
industry_a,2020-08-09,46.30072233
industry_a,2020-08-10,46.01342011
industry_a,2020-08-11,47.81195653
industry_a,2020-08-12,49.37284141
industry_a,2020-08-13,49.68712899
industry_a,2020-08-14,48.12380618
industry_a,2020-08-15,49.85902334
industry_a,2020-08-16,48.72781306
industry_a,2020-08-17,47.28519508
industry_a,2020-08-18,48.27913899
industry_a,2020-08-19,48.12367634
industry_a,2020-08-20,47.6675314
industry_a,2020-08-21,46.60760741
industry_a,2020-08-22,45.97256352
industry_a,2020-08-23,45.76226693
industry_a,2020-08-24,47.49738167
industry_a,2020-08-25,48.32981223
industry_a,2020-08-26,48.60441993
industry_a,2020-08-27,50.8341332
industry_a,2020-08-28,52.07543663
industry_a,2020-08-29,51.83711659
industry_a,2020-08-30,51.74700231
industry_a,2020-08-31,51.14607397
industry_a,2020-09-01,50.5991428
industry_a,2020-09-02,48.42683395
industry_a,2020-09-03,49.14244355
industry_a,2020-09-04,47.08567141
industry_a,2020-09-05,48.65693249
industry_a,2020-09-06,48.08913179
industry_a,2020-09-07,47.92763204
industry_a,2020-09-08,49.0697921
industry_a,2020-09-09,50.15118325
industry_a,2020-09-10,49.61451893
industry_a,2020-09-11,50.30156951
industry_a,2020-09-12,49.19861689
industry_a,2020-09-13,49.66676926
industry_a,2020-09-14,48.41677064
industry_a,2020-09-15,47.5669097
industry_a,2020-09-16,46.34309767
industry_a,2020-09-17,47.39755924
industry_a,2020-09-18,45.10680835
industry_a,2020-09-19,44.46545065
industry_a,2020-09-20,44.98528889
industry_a,2020-09-21,45.93262029
industry_a,2020-09-22,44.91582856
industry_a,2020-09-23,45.51880093
industry_a,2020-09-24,45.64951744
industry_a,2020-09-25,45.57390328
industry_a,2020-09-26,44.34419787
industry_a,2020-09-27,43.26872671
industry_a,2020-09-28,43.38343995
industry_a,2020-09-29,44.35641642
industry_a,2020-09-30,44.38870609
industry_a,2020-10-01,43.15500147
industry_a,2020-10-02,44.18039787
industry_a,2020-10-03,43.65896642
industry_a,2020-10-04,43.34552883
industry_a,2020-10-05,42.94464898
industry_a,2020-10-06,41.0469487
industry_a,2020-10-07,41.67997409
industry_a,2020-10-08,41.07354025
industry_a,2020-10-09,41.13407786
industry_a,2020-10-10,40.37929879
industry_a,2020-10-11,39.86824392
industry_a,2020-10-12,39.31079889
industry_a,2020-10-13,39.40926296
industry_a,2020-10-14,39.73579862
industry_a,2020-10-15,39.44700432
industry_a,2020-10-16,38.67079383
industry_a,2020-10-17,39.39546822
industry_a,2020-10-18,39.11828604
industry_a,2020-10-19,39.10993222
industry_a,2020-10-20,40.11509899
industry_a,2020-10-21,40.08255724
industry_a,2020-10-22,40.2208381
industry_a,2020-10-23,41.93223873
industry_a,2020-10-24,40.28453916
industry_a,2020-10-25,40.51470149
industry_a,2020-10-26,40.62527426
industry_a,2020-10-27,41.42496708
industry_a,2020-10-28,41.52435623
industry_a,2020-10-29,43.53906492
industry_a,2020-10-30,43.61411989
industry_a,2020-10-31,42.4686731
industry_a,2020-11-01,42.2713672
industry_a,2020-11-02,42.8910918
industry_a,2020-11-03,41.49459001
industry_a,2020-11-04,40.5234865
industry_a,2020-11-05,40.14423768
industry_a,2020-11-06,37.80043413
industry_a,2020-11-07,37.82537516
industry_a,2020-11-08,39.06554894
industry_a,2020-11-09,40.14347653
industry_a,2020-11-10,38.21193119
industry_a,2020-11-11,38.11702255
industry_a,2020-11-12,37.57114911
industry_a,2020-11-13,38.75044242
industry_a,2020-11-14,38.75491255
industry_a,2020-11-15,40.15549543
industry_a,2020-11-16,39.3411018
industry_a,2020-11-17,40.53140267
industry_a,2020-11-18,40.02375188
industry_a,2020-11-19,40.55948969
industry_a,2020-11-20,39.92054631
industry_a,2020-11-21,38.23171903
industry_a,2020-11-22,38.28392988
industry_a,2020-11-23,39.23062679
industry_a,2020-11-24,38.78849026
industry_a,2020-11-25,38.98863384
industry_a,2020-11-26,40.73685076
industry_a,2020-11-27,41.56884176
industry_a,2020-11-28,41.4491775
industry_a,2020-11-29,42.23323739
industry_a,2020-11-30,42.46270231
industry_a,2020-12-01,42.27220955
industry_a,2020-12-02,43.05181433
industry_a,2020-12-03,43.62871928
industry_a,2020-12-04,43.23838751
industry_a,2020-12-05,44.90263288
industry_a,2020-12-06,45.19565706
industry_a,2020-12-07,44.19793001
industry_a,2020-12-08,43.37294036
industry_a,2020-12-09,44.31463363
industry_a,2020-12-10,45.13063086
industry_a,2020-12-11,45.52065469
industry_a,2020-12-12,44.54130403
industry_a,2020-12-13,43.21485738
industry_a,2020-12-14,41.98165018
industry_a,2020-12-15,42.0455088
industry_a,2020-12-16,41.43388432
industry_a,2020-12-17,42.76525574
industry_a,2020-12-18,43.47262377
industry_a,2020-12-19,44.13621668
industry_a,2020-12-20,44.2719775
industry_a,2020-12-21,45.7993478
industry_a,2020-12-22,45.02335733
industry_a,2020-12-23,44.03161625
industry_a,2020-12-24,45.51562671
industry_a,2020-12-25,46.99938554
industry_a,2020-12-26,47.63163527
industry_a,2020-12-27,47.8195395
industry_a,2020-12-28,47.27493281
industry_a,2020-12-29,47.06041888
industry_a,2020-12-30,47.20661083
industry_a,2020-12-31,48.92153794
industry_a,2021-01-01,48.72504311
industry_a,2021-01-02,50.36775499
industry_a,2021-01-03,50.48880438
industry_a,2021-01-04,52.91434749
industry_a,2021-01-05,52.91254943
industry_a,2021-01-06,53.32082959
industry_a,2021-01-07,53.49107465
industry_a,2021-01-08,53.77560038
industry_a,2021-01-09,51.4245425
industry_a,2021-01-10,51.51984653
industry_a,2021-01-11,52.00700999
industry_a,2021-01-12,50.69121198
industry_a,2021-01-13,49.95400968
industry_a,2021-01-14,53.03640798
industry_a,2021-01-15,54.06204467
industry_a,2021-01-16,54.88340068
industry_a,2021-01-17,55.77538492
industry_a,2021-01-18,57.27854332
industry_a,2021-01-19,56.84459334
industry_a,2021-01-20,57.01611588
industry_a,2021-01-21,56.46621048
industry_a,2021-01-22,56.07080855
industry_a,2021-01-23,57.35975048
industry_a,2021-01-24,56.50670645
industry_a,2021-01-25,56.55615543
industry_a,2021-01-26,55.55731176
industry_a,2021-01-27,54.04008722
industry_a,2021-01-28,53.0706598
industry_a,2021-01-29,52.63186286
industry_a,2021-01-30,51.57339332
industry_a,2021-01-31,51.19890477
industry_a,2021-02-01,51.66068943
industry_a,2021-02-02,52.08437614
industry_a,2021-02-03,52.67961646
industry_a,2021-02-04,52.99290591
industry_a,2021-02-05,53.96071448
industry_a,2021-02-06,53.11594829
industry_a,2021-02-07,54.94909523
industry_a,2021-02-08,56.34342721
industry_a,2021-02-09,55.98362228
industry_a,2021-02-10,55.44593389
industry_a,2021-02-11,54.27574807
industry_a,2021-02-12,53.07826928
industry_a,2021-02-13,55.53829161
industry_a,2021-02-14,56.57177129
industry_a,2021-02-15,56.04708188
industry_a,2021-02-16,55.41366324
industry_a,2021-02-17,55.64621257
industry_a,2021-02-18,55.57390952
industry_a,2021-02-19,54.95503557
industry_a,2021-02-20,55.05156447
industry_a,2021-02-21,56.13798551
industry_a,2021-02-22,57.55520376
industry_a,2021-02-23,56.21659411
industry_a,2021-02-24,55.76014489
industry_a,2021-02-25,56.59348587
industry_a,2021-02-26,56.32183534
industry_a,2021-02-27,56.38870478
industry_a,2021-02-28,55.91423109
industry_a,2021-03-01,56.03784173
industry_a,2021-03-02,55.65650558
industry_a,2021-03-03,54.67736769
industry_a,2021-03-04,51.89377489
industry_a,2021-03-05,49.98174977
industry_a,2021-03-06,48.92452727
industry_a,2021-03-07,48.39146919
industry_a,2021-03-08,50.348279
industry_a,2021-03-09,50.93995645
industry_a,2021-03-10,51.1499793
industry_a,2021-03-11,51.98032077
industry_a,2021-03-12,50.87290838
industry_a,2021-03-13,49.97771812
industry_a,2021-03-14,49.62326157
industry_a,2021-03-15,49.26651501
industry_a,2021-03-16,47.4373366
industry_a,2021-03-17,46.6578178
industry_a,2021-03-18,46.00656655
industry_a,2021-03-19,45.75860353
industry_a,2021-03-20,44.85536593
industry_a,2021-03-21,45.67981181
industry_a,2021-03-22,45.0942253
industry_a,2021-03-23,45.47162468
industry_a,2021-03-24,45.86085232
industry_a,2021-03-25,45.18714872
industry_a,2021-03-26,44.140642
industry_a,2021-03-27,44.61520316
industry_a,2021-03-28,45.54641668
industry_a,2021-03-29,44.01871338
industry_a,2021-03-30,43.36804789
industry_a,2021-03-31,42.80646004
industry_a,2021-04-01,43.00246385
industry_a,2021-04-02,44.4001447
industry_a,2021-04-03,45.43941651
industry_a,2021-04-04,43.96102671
industry_a,2021-04-05,44.37599696
industry_a,2021-04-06,44.07949357
industry_a,2021-04-07,42.64681187
industry_a,2021-04-08,42.29281849
industry_a,2021-04-09,42.16350206
industry_a,2021-04-10,43.06994055
industry_a,2021-04-11,43.37387621
industry_a,2021-04-12,43.37750114
industry_a,2021-04-13,42.79747185
industry_a,2021-04-14,44.58038028
industry_a,2021-04-15,45.04726731
industry_a,2021-04-16,46.813024
industry_a,2021-04-17,47.35528824
industry_a,2021-04-18,48.35706651
industry_a,2021-04-19,49.23830517
industry_a,2021-04-20,50.11270968
industry_a,2021-04-21,50.17817786
industry_a,2021-04-22,50.59111071
industry_a,2021-04-23,51.14699471
industry_a,2021-04-24,50.33134018
industry_a,2021-04-25,51.98983698
industry_a,2021-04-26,51.28119626
industry_a,2021-04-27,50.05471152
industry_a,2021-04-28,49.34364673
industry_a,2021-04-29,48.60434045
industry_a,2021-04-30,47.45139959
industry_a,2021-05-01,47.45492118
industry_a,2021-05-02,47.66432769
industry_a,2021-05-03,48.07068693
industry_a,2021-05-04,49.80893516
industry_a,2021-05-05,50.03814178
industry_a,2021-05-06,51.67980576
industry_a,2021-05-07,51.27633526
industry_a,2021-05-08,51.30938622
industry_a,2021-05-09,50.41448128
industry_a,2021-05-10,48.16440698
industry_a,2021-05-11,47.4052591
industry_a,2021-05-12,46.61171626
industry_a,2021-05-13,46.81513301
industry_a,2021-05-14,46.33452087
industry_a,2021-05-15,45.91506844
industry_a,2021-05-16,46.33039242
industry_a,2021-05-17,44.60007631
industry_a,2021-05-18,43.18486141
industry_a,2021-05-19,43.08248634
industry_a,2021-05-20,42.02594698
industry_a,2021-05-21,42.5435843
industry_a,2021-05-22,43.45658546
industry_a,2021-05-23,42.7737064
industry_a,2021-05-24,41.92053087
industry_a,2021-05-25,41.54558819
industry_a,2021-05-26,41.91993542
industry_a,2021-05-27,42.38652682
industry_a,2021-05-28,40.65014373
industry_a,2021-05-29,42.0052993
industry_a,2021-05-30,43.72732974
industry_a,2021-05-31,44.51816637
industry_a,2021-06-01,43.71736828
industry_a,2021-06-02,43.28809597
industry_a,2021-06-03,42.1878075
industry_a,2021-06-04,43.59579514
industry_a,2021-06-05,43.48242333
industry_a,2021-06-06,44.62784698
industry_a,2021-06-07,45.8150873
industry_a,2021-06-08,45.12763571
industry_a,2021-06-09,45.63456476
industry_a,2021-06-10,44.9987061
industry_a,2021-06-11,44.77973245
industry_a,2021-06-12,43.83478851
industry_a,2021-06-13,44.29058757
industry_a,2021-06-14,42.13538808
industry_a,2021-06-15,42.47105934
industry_a,2021-06-16,42.64993294
industry_a,2021-06-17,42.46615835
industry_a,2021-06-18,43.39094218
industry_a,2021-06-19,42.52330568
industry_a,2021-06-20,41.63136306
industry_a,2021-06-21,41.99948137
industry_a,2021-06-22,42.29558841
industry_a,2021-06-23,44.67667301
industry_a,2021-06-24,43.56617158
industry_a,2021-06-25,44.62148599
industry_a,2021-06-26,44.54281869
industry_a,2021-06-27,45.96519812
industry_a,2021-06-28,46.33222847
industry_a,2021-06-29,46.30963865
industry_a,2021-06-30,47.54295589
industry_a,2021-07-01,48.2364306
industry_a,2021-07-02,48.65116259
industry_a,2021-07-03,46.50441778
industry_a,2021-07-04,46.90471136
industry_a,2021-07-05,46.16028402
industry_a,2021-07-06,46.03724461
industry_a,2021-07-07,44.64508072
industry_a,2021-07-08,44.68183251
industry_a,2021-07-09,44.54350281
industry_a,2021-07-10,45.64635262
industry_a,2021-07-11,45.7281866
industry_a,2021-07-12,45.00867635
industry_a,2021-07-13,44.6768929
industry_a,2021-07-14,44.9011437
industry_a,2021-07-15,44.99717429
industry_a,2021-07-16,47.11903644
industry_a,2021-07-17,48.36535476
industry_a,2021-07-18,47.10027088
industry_a,2021-07-19,46.38947687
industry_a,2021-07-20,45.27591054
industry_a,2021-07-21,44.847399
industry_a,2021-07-22,45.44237334
industry_a,2021-07-23,45.1057596
industry_a,2021-07-24,46.40567577
industry_a,2021-07-25,46.16750162
industry_a,2021-07-26,48.21554503
industry_a,2021-07-27,47.827001
industry_a,2021-07-28,46.7443262
industry_a,2021-07-29,46.72250874
industry_a,2021-07-30,46.74809321
industry_a,2021-07-31,45.75541719
industry_a,2021-08-01,46.7129392
industry_a,2021-08-02,46.12602387
industry_a,2021-08-03,46.98758949
industry_a,2021-08-04,46.54392663
industry_a,2021-08-05,47.41295786
industry_a,2021-08-06,48.3779446
industry_a,2021-08-07,47.75648153
industry_a,2021-08-08,48.3687699
industry_a,2021-08-09,49.04258519
industry_a,2021-08-10,48.16809066
industry_a,2021-08-11,46.85727932
industry_a,2021-08-12,48.51570902
industry_a,2021-08-13,48.16737736
industry_a,2021-08-14,48.41736691
industry_a,2021-08-15,47.4425451
industry_a,2021-08-16,46.84990053
industry_a,2021-08-17,46.78133767
industry_a,2021-08-18,47.2642021
industry_a,2021-08-19,47.88765448
industry_a,2021-08-20,48.6093501
industry_a,2021-08-21,48.48047505
industry_a,2021-08-22,47.76307524
